"id","loss"
1479,1623.28256833377
1480,2668.0117046686
1484,2228.11350575389
1486,966.856269561325
1488,893.683184001942
1489,3525.52601576438
1491,1046.40045647518
1507,2132.99044754947
1515,2185.47032377519
1519,2931.89836960588
1528,1808.45996315713
1529,1039.42064809406
1530,2853.57949404787
1532,1163.47392766026
1541,1599.8551419083
1542,3343.65693358984
1547,1536.10969979607
1549,1123.10939674542
1553,2252.48076080198
1554,2886.60553086531
1555,1371.14737468219
1559,1562.61969788752
1565,1543.16478902423
1568,1143.90496544631
1576,3457.89545790568
1579,960.090656529788
1592,965.884642769807
1596,3188.77055182211
1605,962.599799014504
1607,1609.59321011955
1612,2239.70068806564
1617,2972.92880829623
1619,2288.9158411243
1620,8297.92167958168
1624,2588.50242086423
1627,1300.17327267908
1633,1816.50834596774
1636,1259.213855168
1639,1085.84466011154
1640,4708.51087715334
1644,1114.49162469601
1646,1474.40234989254
1647,2520.53578015178
1654,1306.17620986587
1655,3276.71086589566
1664,5882.98685812396
1665,2141.6379849321
1667,4551.03090072555
1669,1151.08850666328
1678,2239.03883742893
1682,2013.349817811
1689,1060.92426785265
1690,2696.51039153893
1693,4823.14487314702
1695,904.191158238717
1705,2253.00706254645
1706,2549.07218214746
1708,2005.80388217108
1716,1983.65221447108
1720,8460.47201801214
1722,1659.59293078077
1749,3847.94437658086
1750,1659.52022091558
1751,6073.84347159186
1760,2929.08307290714
1763,4297.1219027811
1770,1482.38793947367
1777,2012.89076318696
1785,5656.38177130856
1791,1227.37889987319
1794,4504.79710949516
1800,1248.45340357611
1816,1313.15167830691
1817,1120.11723530737
1821,3257.5925374734
1836,1463.98679142184
1838,1642.48212622223
1851,2040.79986854864
1852,2944.80401619091
1854,2297.56485910562
1856,823.428401752778
1865,774.921196546717
1872,1116.31499124454
1878,833.122937936673
1880,937.639995219706
1881,1381.47115204423
1882,1969.10055774978
1886,855.074996675204
1892,1506.72693906182
1894,2196.44716778609
1898,2396.8769745752
1899,2801.10490555903
1902,1193.85967742954
1903,4076.9290710985
1906,1211.68209923325
1910,2370.39347689312
1911,1841.0334032145
1914,3231.56555427281
1929,3055.24308405563
1932,1436.91082473094
1952,1028.59729551202
1959,1367.78116775695
1960,1655.40168782919
1976,3658.59186581138
1980,2927.02172100887
1981,1905.05172411469
1987,2249.99814049209
1994,1662.12180932101
2000,777.102519442855
2008,2121.74179362449
2011,2256.77282649818
2012,5079.76650732788
2019,1815.78923772937
2022,3258.72373657621
2024,7334.83960213461
2028,917.703625004999
2030,3539.70428062987
2031,6434.66918812754
2047,1832.0052121271
2049,718.516279308264
2050,1490.2463816778
2051,4543.45668847621
2056,1687.04344995154
2057,1054.65916874495
2059,2248.63166902782
2069,3686.75291169014
2085,1884.65228261234
2089,964.246891516697
2090,1530.44906102259
2101,2955.97754202569
2114,2491.37142904348
2115,1402.07360059963
2118,1286.48515351869
2119,2281.79215497548
2125,1590.11484692134
2128,3437.19801218834
2129,1491.74696179769
2132,1884.64134820465
2133,2293.13495356639
2135,807.039509034617
2136,1735.39476385597
2143,1248.96183062157
2144,1179.60467398131
2145,2672.74741816465
2152,2385.46899769184
2160,3210.62618055918
2166,1541.90845888636
2169,1091.15002607379
2170,1637.37509651217
2172,1685.84707881701
2181,1648.95971680187
2183,1855.24917054368
2185,2877.69044190173
2188,2436.66647274979
2189,2164.0673914425
2194,4779.38902680553
2202,1530.88891782191
2208,2808.99455509846
2227,1942.82819230202
2230,5378.32669257783
2235,2550.22073516735
2236,1638.9536820709
2244,7576.90562205535
2248,1514.22163810662
2252,1437.40185796601
2254,1620.05123407874
2260,5046.87387488214
2263,1881.14726649054
2274,1642.57964940057
2277,997.341159316863
2279,6304.28335822247
2280,12283.3832855537
2283,2947.05415992437
2284,776.340573542403
2288,2885.36357466596
2292,1986.54671397517
2295,5203.13268877595
2296,1243.1353126111
2299,2546.2212306205
2315,4698.4754646779
2318,1565.67581742522
2329,10779.7948067333
2337,1425.73900843707
2340,1046.55142545054
2342,1594.22619822195
2347,2545.0010474676
2349,4237.83762709779
2354,1318.90449786793
2361,2393.81896824308
2370,1636.64980512198
2378,2842.79171617221
2382,3748.59671173072
2387,1354.91167549373
2389,2037.67776140795
2394,1380.70818268754
2396,2074.11073210262
2400,2803.97121221558
2407,2447.04289231535
2414,1077.56950712871
2415,1839.38345447128
2421,2287.85268868355
2427,1584.93592015162
2428,2332.89246409124
2430,2645.31681517025
2435,2388.7072491096
2445,5909.65519686101
2446,1622.49070884927
2447,1307.66649508616
2449,1998.50276235523
2451,1785.3711887389
2458,12801.9250585702
2462,9827.27534722258
2463,2712.52489713432
2467,2244.6883644574
2471,5634.99097694616
2475,2481.00660353205
2478,2999.15348431105
2483,4220.7764422209
2485,1143.93316199039
2487,1132.94312629108
2494,721.951214595375
2497,1701.50910966191
2499,1535.49968771962
2503,1501.77221839174
2513,2885.58426495821
2515,1913.97903173848
2522,1703.96788261064
2523,1335.00648176396
2528,2724.08314446736
2532,4927.48129790222
2536,1173.55656995864
2538,1496.51393012693
2539,988.875688589214
2540,2446.34119746045
2545,5413.6237596803
2548,1059.55475073657
2549,996.577489577242
2553,2333.41910971307
2563,1683.02198027801
2566,2391.92360181139
2574,1420.21340089511
2575,2463.24729551366
2584,2713.57224067322
2588,2282.87166025887
2589,978.563408234585
2592,1735.77871508172
2596,1402.10874168328
2598,1609.52159239023
2602,987.579328444685
2603,1499.06650215945
2607,2565.54773962647
2609,1532.47514569209
2611,6161.65754625494
2627,1578.72927706046
2628,1851.67618993487
2630,3189.98268734571
2633,2244.72566772607
2636,6330.1576423046
2640,1006.36381321809
2641,1245.5272047176
2657,4686.51224218391
2659,972.602408810771
2662,1083.23044598488
2663,1802.16525392173
2667,2175.18697567965
2670,902.417161491919
2682,2190.89316225985
2694,3173.10042675412
2699,6298.43658884968
2700,2859.3100931689
2703,5169.03624817236
2708,2134.44154196663
2714,925.082224716143
2725,706.764815974246
2726,1239.30951435498
2727,1326.33915999567
2732,2219.40387201035
2733,5211.0222714832
2736,5218.31359797602
2745,2058.33268192676
2760,1276.38715022894
2764,1921.61243199067
2765,6063.75792271893
2766,595.516663360556
2775,2077.25326732366
2783,1624.12869944394
2784,1120.44082816994
2786,2366.74115867723
2801,1277.79510966402
2803,1736.30584908833
2813,5323.35214027728
2815,7218.17837965236
2816,1635.16420273567
2818,3097.89258483639
2819,2225.27967240691
2822,1301.32469374705
2825,1773.17555884806
2826,1415.11084939406
2830,1619.53579345262
2834,1226.78143418241
2835,5139.06908026792
2856,2715.00913056383
2873,5910.7448721954
2886,4946.31275127175
2892,2888.75217335238
2896,952.092899275104
2897,1080.07452305421
2899,2105.16167414386
2901,1085.12871371781
2909,5236.23756176151
2914,3312.04504651059
2915,1218.39578095125
2916,2527.41471178669
2919,867.441643130383
2926,2379.03046731547
2927,1922.3834597545
2933,1523.72240580745
2934,3062.29780017977
2941,1699.74637587118
2942,1757.53546929905
2946,2514.17760334681
2949,1714.98410172571
2952,1765.28044830026
2957,10073.6543378438
2962,1886.63036540391
2963,957.447286685255
2965,1881.90954495092
2966,6275.44783835607
2971,2122.72066991886
2975,700.189369845184
2979,1071.76009270922
2985,8380.11279934472
2995,2469.24686763289
2996,1400.28776856027
3001,3197.66638027951
3007,2214.45741953057
3008,873.704304008577
3014,3456.85953765805
3017,11584.29701592
3021,1361.08079620535
3025,2335.17981860339
3026,972.904383503319
3034,2294.67019188947
3035,2497.35075308462
3044,3022.45567279902
3046,3319.52203849286
3047,5323.91578929625
3057,3160.53639215139
3059,6387.40249066494
3063,3588.99376815266
3065,1355.74898623761
3067,2377.55146915524
3069,1399.4097082901
3076,3348.56397461295
3086,1237.23833091394
3088,2321.94835090426
3090,1858.82837347476
3096,2792.05723665973
3100,1133.88922995443
3102,1990.51959883922
3103,2325.02035272127
3107,1051.41537166166
3118,1201.17861171915
3120,4463.81434180883
3123,1961.52819320722
3128,1231.86924010948
3132,1650.29060948431
3140,1594.72591117035
3152,2511.57229399074
3165,2886.71739031612
3183,1585.47220867631
3190,1065.4242587644
3197,1797.80318374724
3201,1370.03373673011
3203,1834.53570835067
3214,2597.76156652378
3219,2020.90674148663
3220,1408.50576725547
3221,4212.71020656859
3229,1685.66813815662
3234,1103.22024707592
3235,3360.30613907156
3240,1719.51037672755
3241,1501.04286479388
3249,1971.57085593175
3254,932.349699358535
3264,4117.0145521981
3266,1828.64094902615
3270,918.14500518196
3282,1928.52016409491
3285,1773.30258219898
3289,1308.0432517302
3291,1522.53265486675
3295,2196.51915991604
3299,878.687691316284
3302,1386.90095312598
3303,5870.6602368266
3308,3218.81961497767
3309,3693.50495721021
3324,2230.68057926372
3327,5226.98610417673
3330,3597.07485664667
3335,1295.52364040543
3339,1764.96841253272
3340,2577.69598035962
3343,1456.03958465028
3350,2773.17020422241
3353,1583.97270802655
3356,7597.53635101297
3361,3486.29991866039
3368,1071.12532685082
3376,1432.30199270942
3381,1197.5826596394
3383,2522.71603760685
3397,2747.80124508428
3403,2003.85994394287
3405,1778.67137133166
3410,1466.96886786623
3412,2270.19469378028
3416,2874.09995795282
3417,1651.33376703732
3423,2798.9390953977
3427,6146.91982275829
3435,3169.08498648776
3439,1225.34119636988
3441,2444.24101137117
3450,1432.45922541491
3453,1015.20468734064
3454,1342.02649688162
3458,7976.54214901527
3459,1617.13060033703
3467,3467.501261124
3469,5296.55322128975
3477,1121.73536276684
3478,8680.14988877186
3482,929.968343483952
3484,4619.51096331647
3506,2482.72532861017
3515,7041.32797663461
3522,3159.02724335382
3523,1607.87258049708
3526,1339.8067682487
3532,1616.34487707838
3534,1790.3504307652
3537,1134.62915886914
3539,992.116530498679
3542,4876.52862314728
3545,1212.74202320634
3552,1664.91821911117
3554,1385.77766126504
3573,1887.35583401771
3576,1218.80841068546
3577,2702.73645395886
3580,1552.0037223414
3583,1077.89546675244
3584,1610.19819100519
3609,1183.56664262016
3613,4892.2291596539
3623,2185.66029064745
3624,3434.88165693384
3638,7426.70484970288
3642,2101.34187098752
3643,2348.97169779392
3647,1397.50039059507
3653,1897.97704495807
3654,4182.80271254962
3656,1519.16751778793
3658,853.917498259289
3659,3723.46582962425
3663,6240.44758371843
3664,3331.96631114885
3666,892.425506997746
3681,1477.72466211078
3689,2704.46298057245
3694,2891.02706299079
3695,1549.38997245058
3699,1528.25474949797
3701,2409.57560210533
3704,3343.75156070215
3721,1213.36393705885
3726,3792.72286214527
3727,2800.8330205919
3729,2720.38915995506
3731,4033.25754684747
3738,1496.84482739318
3740,2540.86667271068
3744,1975.63998033444
3757,1048.87532330413
3758,941.241711799492
3778,1669.14700229403
3781,3918.85659858594
3790,6101.2764293756
3796,1402.78268286513
3798,7196.20214521336
3804,1285.97631407527
3813,1113.64196071895
3814,1159.62719565813
3815,2668.45346526731
3818,2032.25859883515
3823,2909.92419433999
3826,7349.49126892902
3831,1721.04868651177
3834,3599.92578935338
3835,2629.72582514602
3849,2432.16429911374
3850,2634.10640129858
3855,2377.72600333321
3864,2738.33275833027
3867,2039.63337394303
3871,1220.14791639472
3879,1790.58201805988
3880,2554.6016988279
3882,3706.09795596072
3884,9301.24175549453
3893,1798.49395756778
3895,1607.41402230426
3901,2878.32155618193
3903,1052.59743786253
3913,1582.05294132906
3921,2054.01646182364
3929,2457.24473642082
3947,862.214878400005
3962,1876.53489524554
3963,980.084552588803
3966,1817.79338084474
3975,1709.8518643157
3976,6770.52829679348
3977,2984.64868685274
3978,1173.47273727717
3979,957.848597627676
3983,1846.86851964622
3985,836.640883243484
3989,8700.18415980994
3992,1932.94286256763
3995,2183.75448250041
4008,2323.04171368791
4013,1985.30634012654
4029,1739.52623361455
4035,3000.61522344951
4040,2170.95151929145
4048,869.075241532852
4060,2076.8732413946
4066,1342.30152193369
4075,885.016849932687
4079,2405.66756248822
4083,1125.69295935854
4091,1974.80501267917
4092,6235.13686712832
4093,2880.5035662959
4098,3147.431710015
4108,1420.80530369952
4109,926.501575048886
4110,2858.04703946522
4116,2107.47332297814
4129,1763.84437020993
4130,4152.85299101502
4140,2006.83910532611
4146,1671.99948607951
4150,3641.97646662751
4151,7812.83611218809
4153,1414.66653693122
4169,5851.90256694693
4170,2135.71644496894
4179,1673.08971553975
4183,4217.93157084163
4188,3307.82071297678
4190,1551.42236616521
4193,1573.04972653843
4201,8030.48485013781
4205,1273.98706797169
4210,2355.35102694887
4226,2062.79635200085
4229,1865.33569749594
4241,2715.92527439634
4242,1231.14364114774
4257,3548.28788605473
4258,722.243168888722
4260,2441.87415298054
4263,5595.1675202948
4267,820.101696967402
4273,2250.59752612662
4274,2222.10148211245
4277,1272.43177519537
4281,1533.65109704282
4283,4959.30562949982
4293,2834.95237565175
4294,1483.34446358743
4305,3486.76751374515
4307,2695.65695807389
4318,1622.96439244946
4325,2230.70723730276
4327,4663.09076131697
4332,2966.50519539294
4335,4117.0145521981
4336,4050.71373716169
4337,767.433475789245
4339,3863.144295885
4343,1346.80890680784
4346,962.923596634868
4348,1718.85513817498
4350,3745.8788299959
4358,2154.71939279958
4359,2087.58161001474
4363,1809.43514691628
4366,4453.15636233491
4374,1049.04148169121
4375,2283.6010654658
4377,1150.56225757726
4393,3123.17508807094
4395,2613.07583728093
4400,1040.54051115509
4402,6771.40583704962
4404,7627.00995706511
4415,2359.60708461411
4418,2049.62910936121
4422,1486.16664570847
4430,1414.61418233582
4432,2024.02559832897
4433,1223.49576767691
4435,5698.06566409705
4438,1909.61074419541
4444,1935.44122266088
4447,2041.98086844749
4451,4989.59497932078
4452,1910.74776359086
4457,1358.02141320059
4459,3773.0814196255
4469,1444.78113554785
4471,8958.94351752759
4486,1183.83584108784
4488,2433.52142681447
4510,1439.14234692481
4515,1006.10325805112
4527,3979.98228042463
4530,1064.2602299485
4534,874.32193200341
4535,3909.92605756064
4536,1383.17181669917
4548,2831.35682251572
4549,1548.47845766587
4551,5681.37793544336
4556,2436.27800785989
4559,766.012768026774
4564,1397.62913111766
4570,4012.03514674891
4575,7233.85792799644
4584,3201.25849380278
4585,2731.26568407649
4591,1881.6335837931
4592,2872.40297790109
4593,1947.38813292048
4594,1239.88132935486
4598,1174.86580922653
4607,2362.28141026729
4608,1004.36766117544
4620,2179.66260276621
4621,3185.70820563803
4625,2888.58427508966
4635,2889.47983796598
4638,5011.7401988362
4652,2715.09948096755
4657,2199.71870662508
4658,1866.99185838688
4666,5775.24968702954
4672,1474.35524393693
4676,2858.46702715529
4680,1149.12883465479
4681,5602.32902127919
4683,3085.61181580164
4684,1188.77911479222
4689,2605.24237941982
4690,2820.52368540353
4692,1836.95182584789
4697,1738.02395367988
4700,1939.38143770605
4705,15682.9165856237
4721,1923.63773700998
4726,1914.55368336906
4729,992.19270462373
4731,4939.2012052987
4736,2085.65606116324
4739,1755.48767185501
4740,1855.24329043705
4753,1220.35988933267
4754,2394.95215130991
4755,4607.46549734633
4756,1140.8919902387
4759,1707.19268597013
4764,1270.97631848819
4771,2552.3434111458
4772,1741.97675187455
4776,869.905477117847
4780,3046.7604030445
4784,1588.09212090601
4786,1369.72083203713
4787,3150.81412661525
4789,1033.52293353924
4794,1951.00265889411
4800,1593.69839922105
4807,3222.32312195147
4813,7719.27982606491
4818,2268.08130264973
4823,10983.1940213342
4824,1842.34477936244
4829,2482.32496165114
4830,956.439379134663
4835,2413.58297042876
4844,1685.65105425792
4845,1684.70808334954
4846,2320.40113268123
4847,868.261441074617
4854,2558.51475446845
4857,3109.76785443185
4861,996.535838501657
4863,1354.53506975918
4866,2528.49827069292
4869,3874.07072550401
4871,1479.81636876311
4872,2212.45728380502
4875,2610.20005008791
4877,9521.22499124436
4878,961.390237239524
4885,1874.7306014881
4886,1443.36687977291
4888,4118.66167670299
4890,1177.69889372078
4896,1095.64976482386
4899,2484.05093116355
4913,748.187049266344
4916,2020.92368572501
4920,3791.92712018628
4925,2716.44255707962
4934,2023.27595257923
4941,2473.22732034881
4946,1806.95405277225
4954,3095.03805610033
4956,1314.76803983076
4958,4624.69831598235
4965,1241.35137956153
4966,1242.097282035
4970,2508.73052458014
4977,1802.4325896691
4980,2432.3525729085
4984,1843.93084856205
4995,961.694309955551
4997,2674.72339620243
4999,2314.12943453864
5005,3550.71227967772
5011,1591.49478525657
5015,2306.97183600462
5016,2544.35451787967
5019,2742.81130125308
5024,2129.68879010612
5030,1987.58437370384
5031,1584.88655565549
5034,1930.38647371368
5047,9750.71327232978
5048,2259.84285069888
5052,1326.60701950017
5061,2013.85752700984
5062,12315.4490691276
5067,3527.45931574903
5068,4161.37128347677
5077,1427.58661433314
5079,1872.25485096089
5090,3151.58115488051
5094,2173.24992603133
5103,1978.29325772657
5104,895.746652358216
5106,2062.90856926305
5107,2143.65204433324
5110,1245.38797664396
5114,1665.64755677894
5116,4523.3733261112
5121,6027.90591095877
5122,2684.47376717792
5124,1029.69506555592
5132,3675.43434641122
5133,1791.60740021546
5138,1896.99988822608
5143,2721.66919391094
5153,1477.59266706249
5154,1973.14536468607
5155,873.980297831156
5160,1788.68834915715
5169,4016.53246800452
5172,3337.4474896885
5173,3015.59444549324
5179,1016.45579428384
5182,2798.87331586171
5187,1137.50943027599
5192,2935.34704689807
5211,1306.86584045006
5213,3080.21739461324
5219,954.956974583393
5225,2699.86303368443
5226,1115.02701957706
5227,4549.39098493096
5228,1865.03731592396
5239,3742.26040395391
5241,1424.93996050219
5244,2310.27096588487
5248,3834.30922466398
5260,1264.23646733367
5266,1136.23194125736
5273,1928.50798463968
5280,7426.99579095347
5298,4123.07494723351
5300,1083.15946848062
5306,3258.11356864458
5307,1257.64773795844
5311,4506.8659994103
5316,1193.2071497219
5323,861.996091412769
5332,1653.59595972796
5336,1753.239897288
5338,1056.0922404109
5342,3053.35923324449
5347,1312.40724567958
5355,4264.85783479903
5357,1997.73342438446
5362,1499.64749912943
5363,1226.25698659882
5364,964.524502698813
5366,2214.68999394024
5374,5150.96131823229
5375,756.596681937431
5379,2671.27796361386
5380,2451.92582600336
5383,869.365342747497
5385,1589.1437212827
5390,1775.70062247598
5393,4303.98920423417
5398,2142.15390171898
5411,2731.32858288926
5414,901.485011075307
5429,1446.78858047547
5432,9978.35576327006
5436,1256.49717192412
5437,4727.64705504195
5439,1159.04772041309
5440,3237.36621883045
5449,1425.9847694586
5458,1305.14020260179
5460,957.888349886979
5462,1224.78398768373
5463,2314.46033348491
5465,2426.66762772999
5467,3489.62711024978
5475,2700.52960178202
5483,1923.84837436732
5485,1263.01233238889
5489,1668.0225468829
5493,2826.313463772
5497,803.115825671544
5501,1363.26708492796
5506,1347.3282474508
5507,1537.28314775733
5510,2901.15468581448
5524,4561.45440960524
5531,1325.20419042572
5542,3594.5264066113
5543,2343.90590419666
5544,4159.67460785251
5552,1777.49422858688
5560,2384.30791595557
5563,3914.43206691976
5573,2524.12504907746
5579,1050.31252013438
5584,2959.88363509969
5585,9446.8709271628
5594,1503.89715630684
5595,2027.72450654956
5597,1758.05358909073
5598,1452.14640034994
5604,1621.1389976802
5606,1469.25251017743
5610,1091.24792104597
5615,4605.76027047288
5631,1397.90264393515
5637,1451.92031584437
5646,1577.09646267853
5656,3087.956437863
5658,10031.1810799862
5666,1573.51986238931
5668,2397.46027345709
5673,1420.23966875848
5680,1318.98416966887
5691,2604.12433206114
5692,6572.05899838989
5693,2087.00682857438
5697,3366.50808947089
5698,1709.61145772722
5700,1981.56967387891
5704,2012.13959646519
5705,1947.28573991625
5707,1035.34531329616
5710,907.227022564695
5716,907.618315226893
5720,1625.75771510765
5722,2268.89347853595
5727,1886.57962189334
5733,1345.73979130414
5737,2393.79423177572
5742,3717.86475196586
5747,955.566789643915
5760,3004.91275482215
5774,1437.37999643858
5788,4831.04093438653
5796,1742.71121402137
5797,1444.9427077923
5800,2410.76297500837
5812,1561.67524859986
5814,1204.4080787676
5818,1165.3782600732
5819,3429.90025608466
5823,5000.37062509527
5826,2526.52139216324
5830,1859.85846151793
5831,1552.92961279783
5846,2283.56080050088
5864,2077.74848197417
5869,693.415762061263
5870,3758.42226603006
5879,1411.29313958475
5883,8956.44574850674
5886,1302.32368889363
5889,4858.9028709858
5904,2078.57516555689
5905,1057.64388330511
5910,2874.00907690077
5911,2320.63069092919
5914,1701.51908350027
5915,1642.3046648529
5920,1139.77672376396
5925,1833.15857267848
5926,1808.02521063042
5934,2849.05159514864
5939,3153.64341346272
5941,1083.24696717413
5943,1006.26315057694
5949,3297.33879553256
5961,1671.18557637646
5965,4523.73820955027
5966,2484.5616419776
5969,731.693322930063
5970,2411.83381612466
5978,3052.19905087694
5979,2562.0961782853
5983,1370.15053054035
5985,5935.87281808083
5989,1169.36205607659
5997,1437.82040634116
6004,2143.26652461348
6010,3720.35396280443
6013,1473.17323865628
6019,1637.65547909339
6020,1294.49638565994
6032,1176.18285856365
6036,4742.30264547069
6037,5298.80246575269
6039,1772.71928314896
6050,1728.02128593728
6051,1528.15174055748
6053,4312.30835841697
6057,1660.73981715111
6059,1297.3332097755
6067,4148.59593864612
6068,1507.67042967424
6075,1592.00228238696
6078,858.856508737016
6079,4738.06716234255
6080,3607.49638263027
6082,4293.04082790826
6084,1280.02565501915
6091,2818.32083322503
6092,1390.28849628779
6093,5131.10646161975
6096,1733.97960176657
6102,1740.8214393365
6105,1768.46172713702
6116,1604.72793453221
6122,907.384367905722
6126,986.560458245078
6131,4078.09984617057
